pool_id,bracket_id,Win Frequency,Cash Frequency,EV,1sigma,f4w,f4e,f4mw,f4s,f1,f2,winner
135,3,0.01,0.03,2.0,14.0,Creighton,Michigan,Illinois,Villanova,Creighton,Villanova,Creighton
135,18,0.0,0.03,1.0,8.0,Norfolk State,Alabama,Illinois,Baylor,Norfolk State,Baylor,Norfolk State
135,23,0.0,0.01,1.0,8.0,Eastern Washington,Michigan,Georgia Tech,Ohio State,Michigan,Ohio State,Michigan
136,2,0.08,0.36,23.0,43.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
136,7,0.09,0.32,23.0,44.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
136,14,0.07,0.27,18.0,41.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
136,13,0.06,0.27,17.0,38.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
136,3,0.07,0.2,16.0,40.0,Gonzaga,Connecticut,Illinois,Baylor,Gonzaga,Illinois,Illinois
136,16,0.06,0.18,14.0,37.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Baylor
136,4,0.05,0.18,12.0,34.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Gonzaga
136,20,0.06,0.14,12.0,37.0,Virginia,Michigan,Illinois,North Carolina,Michigan,Illinois,Illinois
136,6,0.05,0.18,12.0,34.0,Gonzaga,Alabama,Loyola (IL),Baylor,Gonzaga,Baylor,Gonzaga
136,17,0.04,0.19,12.0,32.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
136,1,0.04,0.2,12.0,31.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Ohio State
136,15,0.05,0.17,12.0,35.0,Gonzaga,Texas,Houston,Baylor,Texas,Baylor,Baylor
136,0,0.05,0.15,11.0,34.0,Gonzaga,Alabama,Illinois,Baylor,Alabama,Baylor,Baylor
136,8,0.03,0.18,10.0,29.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
136,9,0.04,0.13,9.0,32.0,Kansas,Alabama,Houston,Ohio State,Alabama,Houston,Alabama
136,11,0.02,0.16,9.0,28.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
136,24,0.03,0.13,8.0,27.0,Gonzaga,Texas,West Virginia,Baylor,Texas,Baylor,Texas
136,10,0.02,0.12,7.0,26.0,Gonzaga,Michigan,Illinois,Ohio State,Michigan,Ohio State,Michigan
136,12,0.02,0.09,6.0,25.0,Iowa,Alabama,Illinois,Baylor,Iowa,Baylor,Baylor
136,18,0.02,0.08,5.0,21.0,Gonzaga,Michigan,Illinois,Ohio State,Michigan,Ohio State,Michigan
136,19,0.01,0.07,5.0,21.0,Kansas,Texas,Illinois,Baylor,Kansas,Baylor,Baylor
136,22,0.02,0.09,5.0,22.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Ohio State,Ohio State
136,23,0.02,0.07,5.0,22.0,Iowa,Alabama,Houston,Purdue,Alabama,Houston,Alabama
136,5,0.02,0.06,4.0,21.0,Iowa,Alabama,Houston,Baylor,Alabama,Baylor,Alabama
136,21,0.0,0.01,0.0,4.0,Iowa,Florida State,Houston,Oral Roberts,Iowa,Oral Roberts,Oral Roberts
137,15,0.11,0.36,28.0,49.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
137,22,0.08,0.38,25.0,44.0,Gonzaga,Connecticut,Houston,Baylor,Gonzaga,Baylor,Gonzaga
137,18,0.09,0.33,22.0,44.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
137,2,0.09,0.26,20.0,44.0,Gonzaga,Brigham Young,Houston,Ohio State,Gonzaga,Houston,Gonzaga
137,14,0.07,0.26,19.0,41.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
137,19,0.06,0.25,17.0,39.0,Gonzaga,Georgetown,Houston,Baylor,Georgetown,Baylor,Baylor
137,24,0.06,0.25,16.0,38.0,Gonzaga,Alabama,Tennessee,Baylor,Gonzaga,Baylor,Gonzaga
137,9,0.06,0.2,15.0,38.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Illinois
137,23,0.05,0.2,13.0,35.0,Iowa,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
137,5,0.04,0.15,11.0,33.0,Gonzaga,Georgetown,Illinois,Purdue,Gonzaga,Illinois,Illinois
137,16,0.04,0.16,11.0,32.0,Gonzaga,Florida State,Illinois,Texas Tech,Florida State,Illinois,Illinois
137,13,0.03,0.15,9.0,29.0,Gonzaga,Michigan,Illinois,Ohio State,Michigan,Ohio State,Michigan
137,20,0.04,0.12,9.0,31.0,Kansas,Michigan,Illinois,Baylor,Michigan,Illinois,Michigan
137,12,0.02,0.13,8.0,26.0,Gonzaga,Iona,Illinois,Ohio State,Iona,Illinois,Illinois
137,1,0.02,0.17,8.0,24.0,Gonzaga,Georgetown,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
137,6,0.03,0.1,7.0,27.0,Virginia,Alabama,Illinois,Ohio State,Virginia,Illinois,Illinois
137,21,0.02,0.1,6.0,25.0,Norfolk State,Alabama,Illinois,Baylor,Norfolk State,Baylor,Norfolk State
137,8,0.02,0.08,5.0,21.0,Gonzaga,Alabama,Oklahoma State,Purdue,Gonzaga,Purdue,Gonzaga
137,17,0.01,0.08,4.0,20.0,Gonzaga,Michigan,Oklahoma State,Arkansas,Gonzaga,Oklahoma State,Gonzaga
137,3,0.01,0.07,4.0,19.0,Gonzaga,Michigan,Tennessee,Arkansas,Michigan,Arkansas,Michigan
137,0,0.01,0.05,4.0,19.0,Gonzaga,Louisiana State,Tennessee,Arkansas,Gonzaga,Arkansas,Arkansas
137,7,0.01,0.07,3.0,17.0,Gonzaga,Texas,Drexel,Baylor,Gonzaga,Baylor,Gonzaga
137,4,0.01,0.04,3.0,17.0,Gonzaga,Michigan,San Diego State,Baylor,Michigan,San Diego State,Michigan
137,11,0.01,0.02,2.0,13.0,Ohio,Texas,West Virginia,Arkansas,Ohio,Arkansas,Ohio
137,10,0.01,0.02,2.0,14.0,Oklahoma,Florida State,Houston,North Carolina,Oklahoma,North Carolina,North Carolina
138,0,0.12,0.38,29.0,50.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
138,6,0.09,0.34,24.0,44.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Illinois
138,12,0.08,0.3,21.0,43.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
138,8,0.05,0.32,19.0,37.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
138,14,0.06,0.28,18.0,39.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Baylor,Baylor
138,16,0.07,0.25,18.0,40.0,Iowa,Michigan,Illinois,Baylor,Iowa,Illinois,Illinois
138,13,0.09,0.2,17.0,43.0,Iowa,Michigan,Houston,Baylor,Iowa,Houston,Houston
138,10,0.07,0.23,16.0,39.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
138,2,0.05,0.22,14.0,36.0,Gonzaga,Florida State,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
138,21,0.05,0.2,13.0,34.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Illinois
138,7,0.04,0.19,12.0,32.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Baylor
138,18,0.03,0.14,9.0,29.0,Gonzaga,Alabama,Houston,Baylor,Alabama,Baylor,Baylor
138,19,0.03,0.11,8.0,29.0,Gonzaga,Louisiana State,Illinois,Texas Tech,Gonzaga,Illinois,Illinois
138,1,0.02,0.1,7.0,26.0,Gonzaga,Michigan,Oklahoma State,Purdue,Michigan,Oklahoma State,Oklahoma State
138,17,0.02,0.11,7.0,25.0,Iowa,Alabama,Oklahoma State,Baylor,Iowa,Baylor,Baylor
138,5,0.02,0.09,6.0,23.0,Kansas,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
138,9,0.02,0.08,6.0,24.0,Gonzaga,Michigan,San Diego State,Ohio State,Gonzaga,San Diego State,San Diego State
138,20,0.02,0.09,6.0,25.0,Gonzaga,Florida State,Illinois,Ohio State,Florida State,Ohio State,Ohio State
138,15,0.03,0.08,6.0,25.0,Kansas,Alabama,Illinois,Ohio State,Alabama,Ohio State,Alabama
138,24,0.01,0.11,5.0,19.0,Gonzaga,Iona,Illinois,Baylor,Iona,Illinois,Illinois
138,11,0.01,0.07,4.0,19.0,Gonzaga,Georgetown,Illinois,Wisconsin,Gonzaga,Illinois,Illinois
138,23,0.01,0.05,3.0,16.0,Gonzaga,Texas,Oklahoma State,Texas Tech,Texas,Oklahoma State,Texas
138,22,0.01,0.03,2.0,15.0,Kansas,Louisiana State,Illinois,Baylor,Louisiana State,Illinois,Louisiana State
138,4,0.0,0.01,1.0,9.0,Gonzaga,Georgetown,Cleveland State,Arkansas,Gonzaga,Arkansas,Arkansas
138,3,0.0,0.02,1.0,10.0,Oregon,Michigan,Illinois,Florida,Oregon,Florida,Oregon
139,0,0.1,0.39,27.0,47.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
139,6,0.08,0.31,22.0,43.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Baylor
139,17,0.08,0.31,21.0,42.0,Gonzaga,Texas,Houston,Baylor,Gonzaga,Houston,Houston
139,22,0.06,0.27,18.0,39.0,Gonzaga,Michigan,Houston,Baylor,Michigan,Baylor,Michigan
139,15,0.06,0.25,17.0,39.0,Gonzaga,Michigan,West Virginia,Ohio State,Gonzaga,Ohio State,Gonzaga
139,1,0.06,0.22,16.0,39.0,Gonzaga,Alabama,Illinois,Purdue,Gonzaga,Illinois,Gonzaga
139,12,0.06,0.23,15.0,37.0,Gonzaga,Texas,Houston,Villanova,Gonzaga,Villanova,Gonzaga
139,9,0.04,0.23,14.0,34.0,Gonzaga,Alabama,Tennessee,Baylor,Gonzaga,Baylor,Gonzaga
139,16,0.05,0.18,13.0,35.0,Kansas,Alabama,Illinois,Baylor,Alabama,Illinois,Alabama
139,4,0.03,0.2,12.0,31.0,Gonzaga,Alabama,West Virginia,Baylor,Gonzaga,West Virginia,Gonzaga
139,21,0.04,0.16,12.0,34.0,Iowa,Michigan,Illinois,Baylor,Iowa,Illinois,Illinois
139,8,0.03,0.15,10.0,30.0,Iowa,Alabama,Houston,Baylor,Alabama,Houston,Alabama
139,2,0.04,0.13,9.0,31.0,Missouri,Florida State,Illinois,Villanova,Missouri,Illinois,Illinois
139,20,0.04,0.12,9.0,31.0,Gonzaga,Alabama,Houston,Purdue,Gonzaga,Houston,Gonzaga
139,7,0.04,0.1,8.0,31.0,Kansas,Connecticut,Illinois,Baylor,Kansas,Baylor,Baylor
139,11,0.03,0.14,8.0,27.0,Gonzaga,Michigan,Oklahoma State,North Carolina,Gonzaga,Oklahoma State,Gonzaga
139,18,0.03,0.09,7.0,27.0,Gonzaga,Florida State,Syracuse,Ohio State,Gonzaga,Ohio State,Gonzaga
139,5,0.03,0.1,7.0,27.0,Gonzaga,Michigan,Tennessee,Baylor,Gonzaga,Tennessee,Tennessee
139,10,0.02,0.11,7.0,24.0,Gonzaga,Michigan,Oklahoma State,Baylor,Michigan,Baylor,Michigan
139,14,0.02,0.08,5.0,21.0,Iowa,Michigan,Illinois,North Texas,Iowa,North Texas,North Texas
139,3,0.01,0.08,5.0,21.0,Gonzaga,Texas,Georgia Tech,Baylor,Gonzaga,Baylor,Gonzaga
139,19,0.01,0.04,3.0,18.0,Iowa,Texas,Oklahoma State,Baylor,Texas,Oklahoma State,Oklahoma State
139,23,0.01,0.04,3.0,16.0,Oklahoma,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
139,24,0.01,0.05,3.0,19.0,Iowa,Michigan,Houston,Florida,Iowa,Florida,Iowa
139,13,0.0,0.02,1.0,7.0,Gonzaga,Florida State,Oklahoma State,Texas Tech,Gonzaga,Oklahoma State,Gonzaga
140,22,0.13,0.37,30.0,51.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
140,19,0.07,0.33,21.0,41.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
140,21,0.07,0.29,19.0,40.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
140,7,0.08,0.27,19.0,42.0,Gonzaga,Florida State,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
140,3,0.06,0.27,17.0,39.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Illinois
140,4,0.06,0.27,17.0,38.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
140,12,0.05,0.2,14.0,36.0,Gonzaga,Colorado,Illinois,Baylor,Gonzaga,Illinois,Illinois
140,13,0.04,0.21,13.0,33.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Illinois
140,8,0.06,0.17,13.0,36.0,Iowa,Texas,Illinois,Baylor,Iowa,Illinois,Iowa
140,20,0.05,0.16,12.0,35.0,Gonzaga,Texas,Houston,Baylor,Gonzaga,Houston,Houston
140,9,0.04,0.2,12.0,32.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
140,14,0.04,0.17,11.0,32.0,Gonzaga,Texas,Houston,Ohio State,Gonzaga,Houston,Gonzaga
140,17,0.03,0.15,10.0,29.0,Gonzaga,Michigan,Tennessee,Baylor,Michigan,Baylor,Baylor
140,24,0.04,0.12,9.0,32.0,Creighton,Alabama,Illinois,Baylor,Alabama,Illinois,Alabama
140,1,0.04,0.11,9.0,31.0,Gonzaga,Texas,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
140,23,0.03,0.12,8.0,27.0,Iowa,Michigan,Illinois,Texas Tech,Michigan,Texas Tech,Michigan
140,6,0.01,0.15,7.0,22.0,Gonzaga,Michigan,Drexel,Baylor,Gonzaga,Baylor,Gonzaga
140,5,0.02,0.09,7.0,26.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Ohio State
140,16,0.02,0.08,6.0,25.0,Virginia Commonwealth,Michigan,Illinois,Ohio State,Michigan,Ohio State,Ohio State
140,0,0.02,0.06,5.0,23.0,Gonzaga,Michigan,Illinois,Purdue,Michigan,Purdue,Michigan
140,15,0.02,0.05,4.0,20.0,Virginia,Florida State,Illinois,Wisconsin,Florida State,Illinois,Illinois
140,11,0.02,0.06,4.0,22.0,Creighton,Michigan,Illinois,Ohio State,Creighton,Illinois,Illinois
140,18,0.01,0.07,4.0,18.0,Gonzaga,Iona,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
140,2,0.0,0.02,1.0,12.0,Creighton,Michigan State,Houston,North Carolina,Michigan State,Houston,Michigan State
140,10,0.0,0.01,0.0,6.0,Norfolk State,Brigham Young,Illinois,Baylor,Norfolk State,Illinois,Norfolk State
141,6,0.11,0.34,26.0,48.0,Gonzaga,Florida State,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
141,1,0.1,0.37,25.0,46.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
141,11,0.08,0.23,19.0,43.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Baylor
141,15,0.06,0.28,18.0,39.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
141,4,0.06,0.27,17.0,37.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
141,5,0.06,0.25,17.0,39.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
141,12,0.05,0.23,15.0,36.0,Gonzaga,Michigan,Illinois,Villanova,Gonzaga,Illinois,Illinois
141,16,0.04,0.25,14.0,33.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
141,14,0.06,0.19,13.0,36.0,Gonzaga,Texas,Illinois,Arkansas,Gonzaga,Illinois,Illinois
141,22,0.04,0.18,12.0,33.0,Gonzaga,Alabama,Tennessee,Baylor,Gonzaga,Baylor,Gonzaga
141,24,0.03,0.12,9.0,30.0,Gonzaga,Alabama,Illinois,Villanova,Alabama,Illinois,Alabama
141,7,0.03,0.1,8.0,29.0,Gonzaga,Texas,Georgia Tech,Ohio State,Gonzaga,Ohio State,Ohio State
141,20,0.03,0.12,8.0,28.0,Virginia,Michigan,West Virginia,Baylor,Virginia,West Virginia,West Virginia
141,23,0.03,0.1,8.0,28.0,Gonzaga,Michigan,Houston,Virginia Tech,Gonzaga,Houston,Gonzaga
141,0,0.03,0.11,8.0,27.0,Kansas,Michigan,Illinois,Ohio State,Kansas,Illinois,Illinois
141,9,0.02,0.13,7.0,25.0,Gonzaga,Colorado,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
141,17,0.02,0.1,7.0,26.0,Creighton,Michigan,Illinois,Ohio State,Michigan,Illinois,Michigan
141,10,0.02,0.08,6.0,24.0,Southern California,Alabama,Houston,Ohio State,Alabama,Ohio State,Alabama
141,3,0.02,0.09,6.0,24.0,Gonzaga,Alabama,Oklahoma State,Baylor,Gonzaga,Oklahoma State,Gonzaga
141,18,0.02,0.11,6.0,24.0,Gonzaga,Michigan,Drexel,Baylor,Gonzaga,Baylor,Gonzaga
141,19,0.02,0.09,6.0,25.0,Iowa,Michigan,Loyola (IL),Ohio State,Michigan,Ohio State,Michigan
141,21,0.03,0.09,6.0,25.0,Virginia,Brigham Young,Illinois,Baylor,Brigham Young,Baylor,Brigham Young
141,8,0.02,0.07,5.0,23.0,Gonzaga,Michigan,Tennessee,Ohio State,Gonzaga,Tennessee,Gonzaga
141,13,0.01,0.08,4.0,18.0,Gonzaga,Michigan,Syracuse,Baylor,Gonzaga,Syracuse,Gonzaga
141,2,0.0,0.04,2.0,11.0,Oregon,Michigan,Illinois,Baylor,Oregon,Illinois,Oregon
142,15,0.18,0.61,46.0,55.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
142,14,0.11,0.4,28.0,47.0,Gonzaga,Colorado,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
142,2,0.1,0.32,24.0,46.0,Iowa,Michigan,Illinois,Arkansas,Michigan,Illinois,Illinois
142,6,0.09,0.36,24.0,44.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
142,13,0.08,0.32,22.0,44.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
142,21,0.08,0.27,20.0,42.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Baylor
142,11,0.04,0.25,14.0,33.0,Gonzaga,Michigan,Illinois,Arkansas,Michigan,Illinois,Illinois
142,19,0.05,0.12,10.0,34.0,Southern California,Florida State,Houston,Baylor,Southern California,Baylor,Baylor
142,18,0.03,0.16,9.0,27.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
142,24,0.02,0.1,7.0,24.0,Virginia,Michigan,Illinois,Arkansas,Michigan,Illinois,Michigan
142,16,0.02,0.13,7.0,25.0,Gonzaga,Connecticut,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
142,3,0.03,0.09,6.0,26.0,Iowa,Michigan,Tennessee,Ohio State,Iowa,Tennessee,Iowa
142,9,0.02,0.08,6.0,25.0,Kansas,Michigan,Illinois,Villanova,Kansas,Illinois,Kansas
142,17,0.02,0.09,6.0,23.0,Gonzaga,Michigan,Houston,Baylor,Michigan,Baylor,Michigan
142,23,0.02,0.1,5.0,22.0,Gonzaga,Texas,Illinois,Villanova,Gonzaga,Villanova,Gonzaga
142,12,0.02,0.08,5.0,22.0,Gonzaga,Alabama,Illinois,Purdue,Gonzaga,Illinois,Gonzaga
142,1,0.02,0.06,5.0,24.0,Kansas,Maryland,Houston,Ohio State,Kansas,Ohio State,Ohio State
142,8,0.02,0.07,5.0,22.0,Gonzaga,Michigan,West Virginia,Purdue,Michigan,West Virginia,Michigan
142,10,0.02,0.05,4.0,21.0,Iowa,Louisiana State,Loyola (IL),Ohio State,Iowa,Ohio State,Iowa
142,20,0.02,0.06,4.0,20.0,Gonzaga,Alabama,Illinois,Hartford,Gonzaga,Hartford,Gonzaga
142,4,0.01,0.09,4.0,20.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Baylor
142,0,0.01,0.08,4.0,16.0,Gonzaga,Michigan,Georgia Tech,Villanova,Gonzaga,Georgia Tech,Gonzaga
142,7,0.01,0.05,3.0,18.0,Gonzaga,Texas,Tennessee,Purdue,Texas,Purdue,Texas
142,22,0.01,0.02,2.0,13.0,Kansas,Michigan,Clemson,Villanova,Michigan,Villanova,Michigan
142,5,0.0,0.03,1.0,7.0,Gonzaga,Abilene Christian,Illinois,Baylor,Abilene Christian,Illinois,Abilene Christian
143,14,0.12,0.39,30.0,49.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
143,10,0.12,0.42,29.0,49.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
143,9,0.08,0.3,22.0,43.0,Iowa,Alabama,Houston,Baylor,Alabama,Baylor,Baylor
143,22,0.08,0.23,19.0,43.0,Iowa,Michigan,Illinois,Purdue,Iowa,Illinois,Iowa
143,21,0.07,0.26,18.0,40.0,Gonzaga,Florida State,Houston,Baylor,Gonzaga,Baylor,Gonzaga
143,6,0.06,0.18,14.0,37.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Houston,Houston
143,12,0.04,0.22,14.0,33.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Ohio State,Gonzaga
143,15,0.04,0.23,13.0,33.0,Gonzaga,Brigham Young,Illinois,Arkansas,Gonzaga,Illinois,Gonzaga
143,7,0.03,0.21,12.0,31.0,Gonzaga,Michigan,Rutgers,Ohio State,Gonzaga,Ohio State,Gonzaga
143,17,0.05,0.15,12.0,34.0,Gonzaga,Texas,Illinois,Purdue,Texas,Illinois,Illinois
143,11,0.04,0.14,11.0,33.0,Kansas,Florida State,Houston,Baylor,Florida State,Baylor,Baylor
143,2,0.04,0.16,11.0,32.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
143,18,0.03,0.2,11.0,29.0,Gonzaga,Brigham Young,Illinois,Baylor,Brigham Young,Baylor,Brigham Young
143,1,0.04,0.16,10.0,32.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Baylor
143,5,0.04,0.14,9.0,30.0,Gonzaga,Alabama,Houston,Ohio State,Gonzaga,Houston,Gonzaga
143,16,0.03,0.13,8.0,27.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Baylor
143,19,0.02,0.14,8.0,27.0,Gonzaga,Alabama,Illinois,Baylor,Alabama,Baylor,Alabama
143,20,0.02,0.1,6.0,23.0,Gonzaga,Alabama,Tennessee,Purdue,Gonzaga,Tennessee,Gonzaga
143,23,0.02,0.04,4.0,20.0,Gonzaga,Florida State,West Virginia,Villanova,Florida State,Villanova,Florida State
143,3,0.02,0.07,4.0,21.0,Norfolk State,Georgetown,Illinois,Ohio State,Georgetown,Illinois,Illinois
143,13,0.01,0.06,3.0,17.0,Oregon,Louisiana State,Illinois,Baylor,Louisiana State,Baylor,Baylor
143,24,0.01,0.02,2.0,13.0,Gonzaga,Florida State,West Virginia,North Carolina,Gonzaga,North Carolina,Gonzaga
143,4,0.01,0.04,2.0,14.0,Gonzaga,St. Bonaventure,Rutgers,Baylor,Gonzaga,Rutgers,Rutgers
143,8,0.0,0.01,0.0,3.0,Oklahoma,St. Bonaventure,Drexel,Baylor,Oklahoma,Baylor,Oklahoma
143,0,0.0,0.0,0.0,5.0,Gonzaga,Florida State,Syracuse,Hartford,Gonzaga,Hartford,Gonzaga
144,10,0.14,0.4,31.0,52.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
144,9,0.08,0.48,28.0,43.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
144,14,0.06,0.36,20.0,38.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
144,16,0.07,0.26,18.0,40.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
144,21,0.05,0.28,16.0,35.0,Gonzaga,Michigan,West Virginia,Baylor,Gonzaga,Baylor,Gonzaga
144,4,0.04,0.24,14.0,34.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
144,20,0.06,0.19,14.0,38.0,Gonzaga,Alabama,Tennessee,Baylor,Gonzaga,Baylor,Baylor
144,17,0.06,0.17,14.0,38.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Illinois,Illinois
144,24,0.04,0.19,13.0,34.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
144,7,0.06,0.16,13.0,37.0,Virginia,Michigan,Illinois,Ohio State,Michigan,Illinois,Illinois
144,22,0.04,0.13,10.0,32.0,Iowa,Michigan,Illinois,Arkansas,Iowa,Arkansas,Iowa
144,18,0.04,0.12,9.0,31.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Ohio State,Ohio State
144,12,0.04,0.1,9.0,31.0,Iowa,Michigan,Houston,Wisconsin,Iowa,Houston,Iowa
144,2,0.03,0.14,9.0,29.0,Gonzaga,Michigan,West Virginia,Baylor,Gonzaga,Baylor,Baylor
144,23,0.03,0.12,8.0,27.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
144,13,0.03,0.1,7.0,28.0,Gonzaga,Brigham Young,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
144,6,0.03,0.11,7.0,27.0,Gonzaga,Texas,Illinois,Purdue,Texas,Purdue,Purdue
144,5,0.02,0.08,6.0,24.0,Gonzaga,Texas,Oklahoma State,Ohio State,Gonzaga,Ohio State,Gonzaga
144,0,0.03,0.07,6.0,26.0,Kansas,Texas,Illinois,Baylor,Kansas,Baylor,Baylor
144,11,0.02,0.07,4.0,21.0,Kansas,Michigan,Houston,Ohio State,Michigan,Houston,Michigan
144,8,0.02,0.05,4.0,21.0,Kansas,Michigan,Oklahoma State,Ohio State,Kansas,Ohio State,Kansas
144,3,0.01,0.06,4.0,21.0,Gonzaga,Florida State,Illinois,Villanova,Gonzaga,Villanova,Villanova
144,15,0.01,0.04,3.0,18.0,Iowa,Maryland,Oklahoma State,Baylor,Maryland,Oklahoma State,Oklahoma State
144,1,0.01,0.04,2.0,15.0,Gonzaga,Michigan,West Virginia,Baylor,Gonzaga,West Virginia,West Virginia
144,19,0.0,0.04,2.0,11.0,Iowa,Michigan,Georgia Tech,Arkansas,Iowa,Georgia Tech,Georgia Tech
145,12,0.09,0.44,29.0,45.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Baylor,Baylor
145,11,0.13,0.35,29.0,51.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Illinois
145,23,0.11,0.29,24.0,48.0,Gonzaga,Florida State,Illinois,Texas Tech,Gonzaga,Illinois,Gonzaga
145,20,0.07,0.35,22.0,42.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Baylor
145,19,0.1,0.27,22.0,46.0,Iowa,Michigan,Illinois,Baylor,Iowa,Illinois,Iowa
145,17,0.07,0.24,17.0,40.0,Gonzaga,Texas,West Virginia,Baylor,Gonzaga,Baylor,Gonzaga
